redshift,frequency_MHz,brightness_temp_mK,neutral_fraction
2279.47948,0.6228539934066848,-1.4042317663635355e-05,0.07317073170731714
2276.52653,0.6236615610356907,-1.4121967395848853e-05,0.07317073170731714
2273.57357,0.6244712282487306,-1.4071500811334021e-05,0.07317073170731714
2270.62062,0.6252829977392967,-1.4103473298178036e-05,0.07317073170731714
2267.66767,0.6260968804655289,-1.4183335921580093e-05,0.07317073170731714
2264.71471,0.6269128874570443,-1.4132828684541866e-05,0.07317073170731714
2261.76176,0.6277310214929565,-1.4212826577078656e-05,0.07317073170731714
2258.80881,0.6285512936822297,-1.4292934988222538e-05,0.07317073170731714
2255.85586,0.6293737124177704,-1.4373154244781787e-05,0.07317073170731714
2252.9029,0.6301982889325002,-1.4322663354356633e-05,0.07317073170731714
2249.94995,0.6310250261228598,-1.4354989020194005e-05,0.07317073170731714
2246.997,0.6318539353032945,-1.4435425339923618e-05,0.07317073170731714
2244.04404,0.6326850278625269,-1.4384894450637622e-05,0.07317073170731714
2241.09109,0.6335183067874375,-1.4465468718601981e-05,0.07317073170731714
2238.13814,0.6343537835499511,-1.4546155454755982e-05,0.07317073170731714
2235.18519,0.6351914668570003,-1.462695498618755e-05,0.07317073170731714
2232.23223,0.6360313683096003,-1.4576442332862411e-05,0.07317073170731714
2229.27928,0.6368734910185777,-1.4609128966683194e-05,0.07317073170731714
2226.32633,0.6377178466704518,-1.469014983637148e-05,0.07317073170731714
2223.37337,0.6385644470289626,-1.4639597877418026e-05,0.07317073170731714
2220.42042,0.6394132953004907,-1.472075948699076e-05,0.07317073170731714
2217.46747,0.6402644033360562,-1.480203555187612e-05,0.07317073170731714
2214.51451,0.6411177830652077,-1.4751476655248634e-05,0.07317073170731714
2211.56156,0.641973437792167,-1.4832894679900228e-05,0.07317073170731714
2208.60861,0.642831379535582,-1.4914428041452235e-05,0.07317073170731714
2205.65566,0.6436916174769198,-1.4996077076020203e-05,0.07317073170731714
2202.7027,0.6445541637717285,-1.4896996634430873e-05,0.07317073170731714
2199.74975,0.6454190218583462,-1.4978756851184573e-05,0.07317073170731714
2196.7968,0.646286203983917,-1.50606335851385e-05,0.07317073170731714
2193.84384,0.6471557224772766,-1.5010057573681732e-05,0.07317073170731714
2190.89089,0.6480275808801779,-1.509207915127525e-05,0.07317073170731714
2187.93794,0.6489017916149784,-1.517421814850901e-05,0.07317073170731714
2184.98498,0.6497783671871341,-1.5123636980367064e-05,0.07317073170731714
2182.03203,0.6506573112443065,-1.5205922104369433e-05,0.07317073170731714
2179.07908,0.651538636387447,-1.528832555718167e-05,0.07317073170731714
2176.12613,0.6524223523053301,-1.5370847715735404e-05,0.07317073170731714
2173.17317,0.6533084717442263,-1.5320290657251867e-05,0.07317073170731714
2170.22022,0.6541969984970017,-1.5354056406474007e-05,0.07317073170731714
2167.26727,0.6550879454081323,-1.543681287594285e-05,0.07317073170731714
2164.31431,0.6559813254085962,-1.538621882404307e-05,0.07317073170731714
2161.36136,0.6568771424032476,-1.546912443879913e-05,0.07317073170731714
2158.40841,0.6577754094233614,-1.5552150552251902e-05,0.07317073170731714
2155.45546,0.6586761365337914,-1.563529756077411e-05,0.07317073170731714
2152.5025,0.6595793369174171,-1.5584729847291603e-05,0.07317073170731714
2149.54955,0.6604850146326551,-1.5668027906619466e-05,0.07317073170731714
2146.5966,0.6613931829655533,-1.5751447790950565e-05,0.07317073170731714
2143.64364,0.6623038552922481,-1.5700877812240247e-05,0.07317073170731714
2140.69069,0.6632170357896079,-1.5784450113623728e-05,0.07317073170731714
